graph_id,world,fold,node_id,comparison,primary_arm,comparator_arm,metric,primary_value,comparator_value,comparator_instances,delta
graph_00,industrial_cooling_system,3,node_010,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,gold_embedding_cosine,0.8239024236918701,0.7638246643849567,20,0.06007775930691339
graph_00,industrial_cooling_system,3,node_010,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,mrr,0.2,0.12145888833388833,20,0.07854111166611168
graph_00,industrial_cooling_system,3,node_010,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_1,0.0,0.0,20,0.0
graph_00,industrial_cooling_system,3,node_010,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_5,1.0,0.2,20,0.8
graph_00,industrial_cooling_system,3,node_010,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,exact_decode,0.0,0.0,20,0.0
graph_00,industrial_cooling_system,3,node_010,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,match_acc,1.0,1.0,1,0.0
graph_00,industrial_cooling_system,3,node_010,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,gold_embedding_cosine,0.8239024236918701,0.7829262462607035,1,0.04097617743116655
graph_00,industrial_cooling_system,3,node_010,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,mrr,0.2,0.25,1,-0.04999999999999999
graph_00,industrial_cooling_system,3,node_010,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_1,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,3,node_010,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_5,1.0,1.0,1,0.0
graph_00,industrial_cooling_system,3,node_010,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,exact_decode,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,3,node_010,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,match_acc,1.0,0.0,1,1.0
graph_00,industrial_cooling_system,3,node_010,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,gold_embedding_cosine,0.8239024236918701,0.9141077786919353,1,-0.09020535500006521
graph_00,industrial_cooling_system,3,node_010,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,mrr,0.2,0.06666666666666667,1,0.13333333333333336
graph_00,industrial_cooling_system,3,node_010,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_1,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,3,node_010,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_5,1.0,0.0,1,1.0
graph_00,industrial_cooling_system,3,node_010,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,exact_decode,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,3,node_010,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,match_acc,1.0,0.0,1,1.0
graph_00,industrial_cooling_system,3,node_010,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,gold_embedding_cosine,0.8239024236918701,0.91408377879927,1,-0.0901813551074
graph_00,industrial_cooling_system,3,node_010,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,mrr,0.2,0.07692307692307693,1,0.12307692307692308
graph_00,industrial_cooling_system,3,node_010,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_1,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,3,node_010,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_5,1.0,0.0,1,1.0
graph_00,industrial_cooling_system,3,node_010,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,exact_decode,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,3,node_016,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,match_acc,1.0,0.1,20,0.9
graph_00,industrial_cooling_system,3,node_016,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,gold_embedding_cosine,-0.46880685410535744,0.7630011850801868,20,-1.2318080391855442
graph_00,industrial_cooling_system,3,node_016,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,mrr,0.3333333333333333,0.14464972527472528,20,0.18868360805860804
graph_00,industrial_cooling_system,3,node_016,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_1,0.0,0.0,20,0.0
graph_00,industrial_cooling_system,3,node_016,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_5,1.0,0.25,20,0.75
graph_00,industrial_cooling_system,3,node_016,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,exact_decode,0.0,0.0,20,0.0
graph_00,industrial_cooling_system,3,node_016,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,match_acc,1.0,0.0,1,1.0
graph_00,industrial_cooling_system,3,node_016,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,gold_embedding_cosine,-0.46880685410535744,0.8160548032744314,1,-1.2848616573797889
graph_00,industrial_cooling_system,3,node_016,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,mrr,0.3333333333333333,0.125,1,0.20833333333333331
graph_00,industrial_cooling_system,3,node_016,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_1,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,3,node_016,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_5,1.0,0.0,1,1.0
graph_00,industrial_cooling_system,3,node_016,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,exact_decode,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,3,node_016,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,match_acc,1.0,0.0,1,1.0
graph_00,industrial_cooling_system,3,node_016,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,gold_embedding_cosine,-0.46880685410535744,0.9124873746258125,1,-1.38129422873117
graph_00,industrial_cooling_system,3,node_016,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,mrr,0.3333333333333333,0.058823529411764705,1,0.2745098039215686
graph_00,industrial_cooling_system,3,node_016,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_1,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,3,node_016,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_5,1.0,0.0,1,1.0
graph_00,industrial_cooling_system,3,node_016,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,exact_decode,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,3,node_016,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,match_acc,1.0,0.0,1,1.0
graph_00,industrial_cooling_system,3,node_016,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,gold_embedding_cosine,-0.46880685410535744,0.9139856487841744,1,-1.3827925028895318
graph_00,industrial_cooling_system,3,node_016,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,mrr,0.3333333333333333,0.07142857142857142,1,0.26190476190476186
graph_00,industrial_cooling_system,3,node_016,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_1,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,3,node_016,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_5,1.0,0.0,1,1.0
graph_00,industrial_cooling_system,3,node_016,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,exact_decode,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_004,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,match_acc,1.0,0.3,20,0.7
graph_00,industrial_cooling_system,4,node_004,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,gold_embedding_cosine,0.5433320669457815,0.687969169017444,20,-0.14463710207166247
graph_00,industrial_cooling_system,4,node_004,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,mrr,0.3333333333333333,0.164629884004884,20,0.16870344932844933
graph_00,industrial_cooling_system,4,node_004,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_1,0.0,0.0,20,0.0
graph_00,industrial_cooling_system,4,node_004,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_5,1.0,0.35,20,0.65
graph_00,industrial_cooling_system,4,node_004,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,exact_decode,0.0,0.0,20,0.0
graph_00,industrial_cooling_system,4,node_004,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,match_acc,1.0,1.0,1,0.0
graph_00,industrial_cooling_system,4,node_004,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,gold_embedding_cosine,0.5433320669457815,0.8310022005489722,1,-0.2876701336031907
graph_00,industrial_cooling_system,4,node_004,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,mrr,0.3333333333333333,0.25,1,0.08333333333333331
graph_00,industrial_cooling_system,4,node_004,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_1,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_004,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_5,1.0,1.0,1,0.0
graph_00,industrial_cooling_system,4,node_004,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,exact_decode,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_004,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,match_acc,1.0,0.0,1,1.0
graph_00,industrial_cooling_system,4,node_004,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,gold_embedding_cosine,0.5433320669457815,0.9148099855968823,1,-0.3714779186511008
graph_00,industrial_cooling_system,4,node_004,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,mrr,0.3333333333333333,0.0625,1,0.2708333333333333
graph_00,industrial_cooling_system,4,node_004,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_1,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_004,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_5,1.0,0.0,1,1.0
graph_00,industrial_cooling_system,4,node_004,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,exact_decode,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_004,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,match_acc,1.0,1.0,1,0.0
graph_00,industrial_cooling_system,4,node_004,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,gold_embedding_cosine,0.5433320669457815,0.9063249036636833,1,-0.36299283671790183
graph_00,industrial_cooling_system,4,node_004,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,mrr,0.3333333333333333,0.1,1,0.2333333333333333
graph_00,industrial_cooling_system,4,node_004,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_1,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_004,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_5,1.0,0.0,1,1.0
graph_00,industrial_cooling_system,4,node_004,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,exact_decode,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_006,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,match_acc,1.0,0.65,20,0.35
graph_00,industrial_cooling_system,4,node_006,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,gold_embedding_cosine,0.9150282547660485,0.8248658693292408,20,0.09016238543680777
graph_00,industrial_cooling_system,4,node_006,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,mrr,0.25,0.18166666666666667,20,0.06833333333333333
graph_00,industrial_cooling_system,4,node_006,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_1,0.0,0.0,20,0.0
graph_00,industrial_cooling_system,4,node_006,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_5,1.0,0.5,20,0.5
graph_00,industrial_cooling_system,4,node_006,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,exact_decode,0.0,0.0,20,0.0
graph_00,industrial_cooling_system,4,node_006,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,match_acc,1.0,1.0,1,0.0
graph_00,industrial_cooling_system,4,node_006,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,gold_embedding_cosine,0.9150282547660485,0.9304564938441788,1,-0.01542823907813029
graph_00,industrial_cooling_system,4,node_006,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,mrr,0.25,0.25,1,0.0
graph_00,industrial_cooling_system,4,node_006,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_1,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_006,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_5,1.0,1.0,1,0.0
graph_00,industrial_cooling_system,4,node_006,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,exact_decode,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_006,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,match_acc,1.0,0.0,1,1.0
graph_00,industrial_cooling_system,4,node_006,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,gold_embedding_cosine,0.9150282547660485,0.9185157171994712,1,-0.0034874624334226834
graph_00,industrial_cooling_system,4,node_006,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,mrr,0.25,0.08333333333333333,1,0.16666666666666669
graph_00,industrial_cooling_system,4,node_006,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_1,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_006,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_5,1.0,0.0,1,1.0
graph_00,industrial_cooling_system,4,node_006,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,exact_decode,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_006,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,match_acc,1.0,1.0,1,0.0
graph_00,industrial_cooling_system,4,node_006,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,gold_embedding_cosine,0.9150282547660485,0.9251992913542582,1,-0.010171036588209614
graph_00,industrial_cooling_system,4,node_006,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,mrr,0.25,0.14285714285714285,1,0.10714285714285715
graph_00,industrial_cooling_system,4,node_006,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_1,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_006,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_5,1.0,0.0,1,1.0
graph_00,industrial_cooling_system,4,node_006,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,exact_decode,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_011,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,match_acc,1.0,0.45,20,0.55
graph_00,industrial_cooling_system,4,node_011,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,gold_embedding_cosine,0.9320496959694478,0.7773313505693207,20,0.15471834540012708
graph_00,industrial_cooling_system,4,node_011,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,mrr,0.25,0.2078291847041847,20,0.04217081529581529
graph_00,industrial_cooling_system,4,node_011,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_1,0.0,0.0,20,0.0
graph_00,industrial_cooling_system,4,node_011,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_5,1.0,0.45,20,0.55
graph_00,industrial_cooling_system,4,node_011,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,exact_decode,0.0,0.0,20,0.0
graph_00,industrial_cooling_system,4,node_011,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,match_acc,1.0,1.0,1,0.0
graph_00,industrial_cooling_system,4,node_011,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,gold_embedding_cosine,0.9320496959694478,0.769218867919897,1,0.16283082804955074
graph_00,industrial_cooling_system,4,node_011,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,mrr,0.25,0.3333333333333333,1,-0.08333333333333331
graph_00,industrial_cooling_system,4,node_011,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_1,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_011,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_5,1.0,1.0,1,0.0
graph_00,industrial_cooling_system,4,node_011,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,exact_decode,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_011,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,match_acc,1.0,0.0,1,1.0
graph_00,industrial_cooling_system,4,node_011,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,gold_embedding_cosine,0.9320496959694478,0.9263128812057742,1,0.005736814763673603
graph_00,industrial_cooling_system,4,node_011,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,mrr,0.25,0.16666666666666666,1,0.08333333333333334
graph_00,industrial_cooling_system,4,node_011,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_1,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_011,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_5,1.0,0.0,1,1.0
graph_00,industrial_cooling_system,4,node_011,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,exact_decode,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_011,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,match_acc,1.0,1.0,1,0.0
graph_00,industrial_cooling_system,4,node_011,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,gold_embedding_cosine,0.9320496959694478,0.9287277051974352,1,0.003321990772012562
graph_00,industrial_cooling_system,4,node_011,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,mrr,0.25,0.25,1,0.0
graph_00,industrial_cooling_system,4,node_011,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_1,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_011,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_5,1.0,1.0,1,0.0
graph_00,industrial_cooling_system,4,node_011,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,exact_decode,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_017,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,match_acc,1.0,0.35,20,0.65
graph_00,industrial_cooling_system,4,node_017,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,gold_embedding_cosine,0.9095472740111428,0.6972677942192748,20,0.212279479791868
graph_00,industrial_cooling_system,4,node_017,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,mrr,0.16666666666666666,0.10234179412778484,20,0.06432487253888182
graph_00,industrial_cooling_system,4,node_017,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_1,0.0,0.0,20,0.0
graph_00,industrial_cooling_system,4,node_017,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_5,0.0,0.05,20,-0.05
graph_00,industrial_cooling_system,4,node_017,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,exact_decode,0.0,0.0,20,0.0
graph_00,industrial_cooling_system,4,node_017,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,match_acc,1.0,1.0,1,0.0
graph_00,industrial_cooling_system,4,node_017,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,gold_embedding_cosine,0.9095472740111428,0.8877626658451011,1,0.021784608166041664
graph_00,industrial_cooling_system,4,node_017,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,mrr,0.16666666666666666,0.14285714285714285,1,0.023809523809523808
graph_00,industrial_cooling_system,4,node_017,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_1,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_017,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_5,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_017,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,exact_decode,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_017,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,match_acc,1.0,1.0,1,0.0
graph_00,industrial_cooling_system,4,node_017,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,gold_embedding_cosine,0.9095472740111428,0.9068417091275394,1,0.0027055648836034063
graph_00,industrial_cooling_system,4,node_017,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,mrr,0.16666666666666666,0.05,1,0.11666666666666665
graph_00,industrial_cooling_system,4,node_017,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_1,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_017,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_5,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_017,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,exact_decode,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_017,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,match_acc,1.0,1.0,1,0.0
graph_00,industrial_cooling_system,4,node_017,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,gold_embedding_cosine,0.9095472740111428,0.9087113581826493,1,0.0008359158284935164
graph_00,industrial_cooling_system,4,node_017,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,mrr,0.16666666666666666,0.05555555555555555,1,0.1111111111111111
graph_00,industrial_cooling_system,4,node_017,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_1,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_017,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_5,0.0,0.0,1,0.0
graph_00,industrial_cooling_system,4,node_017,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,exact_decode,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,0,node_000,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,match_acc,1.0,0.55,20,0.44999999999999996
graph_01,logistics_and_delivery_system,0,node_000,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,gold_embedding_cosine,0.7870518749729799,0.577067685898524,20,0.20998418907445593
graph_01,logistics_and_delivery_system,0,node_000,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,mrr,0.5,0.16412878787878787,20,0.3358712121212121
graph_01,logistics_and_delivery_system,0,node_000,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_1,0.0,0.0,20,0.0
graph_01,logistics_and_delivery_system,0,node_000,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_5,1.0,0.35,20,0.65
graph_01,logistics_and_delivery_system,0,node_000,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,exact_decode,0.0,0.0,20,0.0
graph_01,logistics_and_delivery_system,0,node_000,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,match_acc,1.0,1.0,1,0.0
graph_01,logistics_and_delivery_system,0,node_000,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,gold_embedding_cosine,0.7870518749729799,0.88177447770756,1,-0.09472260273458011
graph_01,logistics_and_delivery_system,0,node_000,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,mrr,0.5,0.3333333333333333,1,0.16666666666666669
graph_01,logistics_and_delivery_system,0,node_000,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_1,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,0,node_000,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_5,1.0,1.0,1,0.0
graph_01,logistics_and_delivery_system,0,node_000,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,exact_decode,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,0,node_000,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,match_acc,1.0,0.0,1,1.0
graph_01,logistics_and_delivery_system,0,node_000,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,gold_embedding_cosine,0.7870518749729799,0.9148260939437814,1,-0.12777421897080155
graph_01,logistics_and_delivery_system,0,node_000,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,mrr,0.5,0.05555555555555555,1,0.4444444444444444
graph_01,logistics_and_delivery_system,0,node_000,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_1,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,0,node_000,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_5,1.0,0.0,1,1.0
graph_01,logistics_and_delivery_system,0,node_000,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,exact_decode,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,0,node_000,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,match_acc,1.0,1.0,1,0.0
graph_01,logistics_and_delivery_system,0,node_000,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,gold_embedding_cosine,0.7870518749729799,0.916721390841607,1,-0.12966951586862707
graph_01,logistics_and_delivery_system,0,node_000,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,mrr,0.5,0.1111111111111111,1,0.3888888888888889
graph_01,logistics_and_delivery_system,0,node_000,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_1,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,0,node_000,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_5,1.0,0.0,1,1.0
graph_01,logistics_and_delivery_system,0,node_000,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,exact_decode,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,0,node_006,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,match_acc,1.0,0.5,20,0.5
graph_01,logistics_and_delivery_system,0,node_006,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,gold_embedding_cosine,0.8863824287233429,0.7685554654613457,20,0.11782696326199726
graph_01,logistics_and_delivery_system,0,node_006,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,mrr,0.2,0.16725940725940727,20,0.03274059274059274
graph_01,logistics_and_delivery_system,0,node_006,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_1,0.0,0.0,20,0.0
graph_01,logistics_and_delivery_system,0,node_006,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_5,1.0,0.4,20,0.6
graph_01,logistics_and_delivery_system,0,node_006,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,exact_decode,0.0,0.0,20,0.0
graph_01,logistics_and_delivery_system,0,node_006,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,match_acc,1.0,1.0,1,0.0
graph_01,logistics_and_delivery_system,0,node_006,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,gold_embedding_cosine,0.8863824287233429,0.8588398828522847,1,0.0275425458710582
graph_01,logistics_and_delivery_system,0,node_006,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,mrr,0.2,0.16666666666666666,1,0.033333333333333354
