graph_id,world,fold,arm,shuffle_id,term,term_active,optimization_applicable,status,raw_initial_loss,raw_final_loss,raw_loss_delta,active_initial_loss,active_final_loss,active_loss_delta,nonfinite
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_08,independence,True,True,,0.062461189925670624,0.03125663101673126,-0.03120455890893936,0.062461189925670624,0.03125663101673126,-0.03120455890893936,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_08,bridge,True,True,,0.0,9.530476745567285e-07,9.530476745567285e-07,0.0,9.530476745567285e-07,9.530476745567285e-07,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_08,norm,True,True,,0.0002741962962318212,0.003395032836124301,0.0031208365398924798,0.0002741962962318212,0.003395032836124301,0.0031208365398924798,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_09,generation,True,True,,2.6693670749664307,0.3784950077533722,-2.2908720672130585,2.6693670749664307,0.3784950077533722,-2.2908720672130585,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_09,residual_norm,True,True,,0.003963048104196787,0.5269551873207092,0.5229921392165124,0.003963048104196787,0.5269551873207092,0.5229921392165124,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_09,residual_alignment,True,True,,0.03822874277830124,0.10523395985364914,0.0670052170753479,0.03822874277830124,0.10523395985364914,0.0670052170753479,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_09,independence,True,True,,0.0621861033141613,0.05175669863820076,-0.01042940467596054,0.0621861033141613,0.05175669863820076,-0.01042940467596054,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_09,bridge,True,True,,0.0,2.9863729650969617e-05,2.9863729650969617e-05,0.0,2.9863729650969617e-05,2.9863729650969617e-05,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_09,norm,True,True,,0.0002790253784041852,0.024382008239626884,0.0241029828612227,0.0002790253784041852,0.024382008239626884,0.0241029828612227,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_10,generation,True,True,,3.0282411575317383,0.4008327126502991,-2.627408444881439,3.0282411575317383,0.4008327126502991,-2.627408444881439,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_10,residual_norm,True,True,,0.0039906189776957035,0.5911564230918884,0.5871658041141927,0.0039906189776957035,0.5911564230918884,0.5871658041141927,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_10,residual_alignment,True,True,,0.04018431901931763,0.08507812768220901,0.04489380866289139,0.04018431901931763,0.08507812768220901,0.04489380866289139,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_10,independence,True,True,,0.06123144179582596,0.05274573713541031,-0.00848570466041565,0.06123144179582596,0.05274573713541031,-0.00848570466041565,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_10,bridge,True,True,,0.0,0.0,0.0,0.0,0.0,0.0,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_10,norm,True,True,,0.0002565315517131239,0.02034655027091503,0.020090018719201908,0.0002565315517131239,0.02034655027091503,0.020090018719201908,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_11,generation,True,True,,3.5199520587921143,0.42870402336120605,-3.091248035430908,3.5199520587921143,0.42870402336120605,-3.091248035430908,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_11,residual_norm,True,True,,0.004015473648905754,0.5806599259376526,0.5766444522887468,0.004015473648905754,0.5806599259376526,0.5766444522887468,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_11,residual_alignment,True,True,,0.04996606335043907,0.10143659263849258,0.05147052928805351,0.04996606335043907,0.10143659263849258,0.05147052928805351,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_11,independence,True,True,,0.06502515077590942,0.0565049946308136,-0.008520156145095825,0.06502515077590942,0.0565049946308136,-0.008520156145095825,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_11,bridge,True,True,,0.0,0.0002222926268586889,0.0002222926268586889,0.0,0.0002222926268586889,0.0002222926268586889,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_11,norm,True,True,,0.00027691374998539686,0.0073718540370464325,0.007094940287061036,0.00027691374998539686,0.0073718540370464325,0.007094940287061036,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_12,generation,True,True,,3.491027355194092,0.46606114506721497,-3.024966210126877,3.491027355194092,0.46606114506721497,-3.024966210126877,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_12,residual_norm,True,True,,0.003966623917222023,0.6861850619316101,0.6822184380143881,0.003966623917222023,0.6861850619316101,0.6822184380143881,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_12,residual_alignment,True,True,,0.046948522329330444,0.13056261837482452,0.08361409604549408,0.046948522329330444,0.13056261837482452,0.08361409604549408,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_12,independence,True,True,,0.0656900703907013,0.06504322588443756,-0.0006468445062637329,0.0656900703907013,0.06504322588443756,-0.0006468445062637329,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_12,bridge,True,True,,0.0,0.0,0.0,0.0,0.0,0.0,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_12,norm,True,True,,0.00025169699802063406,0.005982726812362671,0.005731029814342037,0.00025169699802063406,0.005982726812362671,0.005731029814342037,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_13,generation,True,True,,3.0712730884552,0.3642236888408661,-2.707049399614334,3.0712730884552,0.3642236888408661,-2.707049399614334,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_13,residual_norm,True,True,,0.004007574636489153,0.5166787505149841,0.512671175878495,0.004007574636489153,0.5166787505149841,0.512671175878495,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_13,residual_alignment,True,True,,0.05513306334614754,0.06990321725606918,0.014770153909921646,0.05513306334614754,0.06990321725606918,0.014770153909921646,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_13,independence,True,True,,0.06493888795375824,0.06478549540042877,-0.00015339255332946777,0.06493888795375824,0.06478549540042877,-0.00015339255332946777,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_13,bridge,True,True,,0.0,1.612895903235767e-05,1.612895903235767e-05,0.0,1.612895903235767e-05,1.612895903235767e-05,False
