analysis,group,comparison,primary_arm,comparator_arm,metric,status,mean,ci_low,ci_high,confidence_level,paired_win_rate,bootstrap_positive_rate,draws,seed,n_graphs,n_folds,n_nodes
structural_group,no_visible_structural_anchor,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,centered_cosine,complete,0.06591949567411964,0.06591949567411964,0.06591949567411964,0.95,1.0,1.0,10000,88177,1,1,1
structural_group,no_visible_structural_anchor,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,prediction_margin,complete,-0.020680533058276718,-0.020680533058276718,-0.020680533058276718,0.95,0.0,0.0,10000,88177,1,1,1
structural_group,no_visible_structural_anchor,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,mrr,complete,0.014127567693744209,0.014127567693744209,0.014127567693744209,0.95,1.0,1.0,10000,88177,1,1,1
structural_group,no_visible_structural_anchor,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,recall_at_1,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88177,1,1,1
structural_group,no_visible_structural_anchor,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,recall_at_5,complete,0.65,0.65,0.65,0.95,1.0,1.0,10000,88177,1,1,1
structural_group,no_visible_structural_anchor,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,match_acc,complete,0.7,0.7,0.7,0.95,1.0,1.0,10000,88177,1,1,1
structural_group,no_visible_structural_anchor,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,exact,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88177,1,1,1
structural_group,no_visible_structural_anchor,full_oracle_minus_uniform,full_oracle,uniform,gold_cosine,complete,-1.5738743351283824,-1.5738743351283824,-1.5738743351283824,0.95,0.0,0.0,10000,88177,1,1,1
structural_group,no_visible_structural_anchor,full_oracle_minus_uniform,full_oracle,uniform,centered_cosine,complete,0.4589270036332153,0.4589270036332153,0.4589270036332153,0.95,1.0,1.0,10000,88177,1,1,1
structural_group,no_visible_structural_anchor,full_oracle_minus_uniform,full_oracle,uniform,prediction_margin,complete,-0.16398723783101443,-0.16398723783101443,-0.16398723783101443,0.95,0.0,0.0,10000,88177,1,1,1
structural_group,no_visible_structural_anchor,full_oracle_minus_uniform,full_oracle,uniform,mrr,complete,0.05714285714285716,0.05714285714285716,0.05714285714285716,0.95,1.0,1.0,10000,88177,1,1,1
structural_group,no_visible_structural_anchor,full_oracle_minus_uniform,full_oracle,uniform,recall_at_1,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88177,1,1,1
structural_group,no_visible_structural_anchor,full_oracle_minus_uniform,full_oracle,uniform,recall_at_5,complete,1.0,1.0,1.0,0.95,1.0,1.0,10000,88177,1,1,1
structural_group,no_visible_structural_anchor,full_oracle_minus_uniform,full_oracle,uniform,match_acc,complete,1.0,1.0,1.0,0.95,1.0,1.0,10000,88177,1,1,1
structural_group,no_visible_structural_anchor,full_oracle_minus_uniform,full_oracle,uniform,exact,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88177,1,1,1
structural_group,no_visible_structural_anchor,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,gold_cosine,complete,-1.5539808444369148,-1.5539808444369148,-1.5539808444369148,0.95,0.0,0.0,10000,88177,1,1,1
structural_group,no_visible_structural_anchor,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,centered_cosine,complete,0.08747532536324876,0.08747532536324876,0.08747532536324876,0.95,1.0,1.0,10000,88177,1,1,1
structural_group,no_visible_structural_anchor,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,prediction_margin,complete,-0.1233120062875237,-0.1233120062875237,-0.1233120062875237,0.95,0.0,0.0,10000,88177,1,1,1
structural_group,no_visible_structural_anchor,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,mrr,complete,0.05714285714285716,0.05714285714285716,0.05714285714285716,0.95,1.0,1.0,10000,88177,1,1,1
structural_group,no_visible_structural_anchor,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,recall_at_1,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88177,1,1,1
structural_group,no_visible_structural_anchor,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,recall_at_5,complete,1.0,1.0,1.0,0.95,1.0,1.0,10000,88177,1,1,1
structural_group,no_visible_structural_anchor,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,match_acc,complete,1.0,1.0,1.0,0.95,1.0,1.0,10000,88177,1,1,1
structural_group,no_visible_structural_anchor,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,exact,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88177,1,1,1
constraint_decomposition,all_nodes,full_oracle_minus_reversed_full,full_oracle,reversed_full,gold_cosine,complete,-0.13111630832610172,-0.27626156009799546,-0.04546337035725791,0.95,0.3333333333333333,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_reversed_full,full_oracle,reversed_full,centered_cosine,complete,0.023342493496817735,-0.02459235499668298,0.06697889868627331,0.95,0.5833333333333334,0.8392,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_reversed_full,full_oracle,reversed_full,prediction_margin,complete,-0.03195826399159887,-0.05645240426017046,-0.011632140742477814,0.95,0.31666666666666665,0.0004,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_reversed_full,full_oracle,reversed_full,mrr,complete,0.010562500866293435,-0.017290041795508117,0.04099798069147915,0.95,0.4166666666666667,0.7602,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_reversed_full,full_oracle,reversed_full,recall_at_1,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_reversed_full,full_oracle,reversed_full,recall_at_5,complete,0.06666666666666667,-0.11666666666666667,0.23333333333333334,0.95,0.15,0.7493,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_reversed_full,full_oracle,reversed_full,match_acc,complete,-0.03333333333333333,-0.23333333333333334,0.15,0.95,0.06666666666666667,0.3412,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_reversed_full,full_oracle,reversed_full,exact,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,gold_cosine,complete,0.0007166751772943782,-0.12590890582388273,0.07689449772208966,0.95,0.7333333333333333,0.5867,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,centered_cosine,complete,0.10605548533656095,0.04545203705128643,0.1701585840905967,0.95,0.8666666666666667,1.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,prediction_margin,complete,0.019210217296683974,-0.007422493246686568,0.0417204343826671,0.95,0.6833333333333333,0.9324,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,mrr,complete,0.06863758675678179,0.01451528043447064,0.12942517696048073,0.95,0.75,0.9961,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,recall_at_1,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,recall_at_5,complete,0.2808333333333333,0.07583333333333335,0.48000000000000004,0.95,0.55,0.9975,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,match_acc,complete,0.3075,0.021666666666666664,0.59,0.95,0.6833333333333333,0.9833,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,exact,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_uniform,full_oracle,uniform,gold_cosine,complete,-0.16982650034953278,-0.324706543174627,-0.08089371393151144,0.95,0.08333333333333333,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_uniform,full_oracle,uniform,centered_cosine,complete,0.5231423646227138,0.45451681000664534,0.592706206848474,0.95,1.0,1.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_uniform,full_oracle,uniform,prediction_margin,complete,-0.08777030942495495,-0.11779521185069658,-0.06317181976531085,0.95,0.016666666666666666,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_uniform,full_oracle,uniform,mrr,complete,0.1284827370914832,0.06139822454126829,0.20369259359777936,0.95,0.8833333333333333,1.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_uniform,full_oracle,uniform,recall_at_1,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_uniform,full_oracle,uniform,recall_at_5,complete,0.48333333333333334,0.23333333333333334,0.75,0.95,0.5166666666666667,1.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_uniform,full_oracle,uniform,match_acc,complete,0.4166666666666667,0.15,0.6666666666666666,0.95,0.4666666666666667,0.9984,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_uniform,full_oracle,uniform,exact,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,gold_cosine,complete,-0.1703965875049505,-0.3247219259192278,-0.08223704912507135,0.95,0.06666666666666667,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,centered_cosine,complete,0.17688061201969438,0.1226142152388399,0.23673710404081377,0.95,0.9166666666666666,1.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,prediction_margin,complete,-0.08192180862819701,-0.11028567180519035,-0.05760802444638643,0.95,0.016666666666666666,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,mrr,complete,0.10412916639890321,0.05126744272883982,0.16992736984019877,0.95,0.8166666666666667,1.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,recall_at_1,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,recall_at_5,complete,0.4,0.21666666666666667,0.6,0.95,0.4,1.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,match_acc,complete,-0.03333333333333333,-0.3,0.26666666666666666,0.95,0.08333333333333333,0.3722,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,exact,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,gold_cosine,complete,0.02263883605811771,0.001653480422024084,0.04368126462202017,0.95,0.6666666666666666,0.9816,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,centered_cosine,complete,0.01837542749695239,-0.0049015855500631035,0.046361855974375255,0.95,0.5833333333333334,0.9315,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,prediction_margin,complete,-0.0018125432057493895,-0.014850049913197865,0.009489001661342885,0.95,0.5,0.398,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,mrr,complete,-0.006664314715785302,-0.033720811935885456,0.018959925321138542,0.95,0.31666666666666665,0.3073,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,recall_at_1,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,recall_at_5,complete,0.05,-0.13374999999999632,0.21666666666666667,0.95,0.11666666666666667,0.6955,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,match_acc,complete,0.0,-0.13374999999999632,0.15,0.95,0.05,0.439,10000,88178,3,15,60
constraint_decomposition,all_nodes,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,exact,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,oracle_without_generation_minus_full_oracle,oracle_without_generation,full_oracle,gold_cosine,complete,-0.44429313037457596,-0.5347854326290915,-0.328718696078513,0.95,0.05,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,oracle_without_generation_minus_full_oracle,oracle_without_generation,full_oracle,centered_cosine,complete,-0.04430373647098608,-0.0934951904365303,0.004002795778179689,0.95,0.2833333333333333,0.0395,10000,88178,3,15,60
constraint_decomposition,all_nodes,oracle_without_generation_minus_full_oracle,oracle_without_generation,full_oracle,prediction_margin,complete,-0.0031010073216717867,-0.02602948139769832,0.01948688932104959,0.95,0.5,0.386,10000,88178,3,15,60
constraint_decomposition,all_nodes,oracle_without_generation_minus_full_oracle,oracle_without_generation,full_oracle,mrr,complete,-0.01610905369999797,-0.05896269784495403,0.03495142013988762,0.95,0.21666666666666667,0.2083,10000,88178,3,15,60
constraint_decomposition,all_nodes,oracle_without_generation_minus_full_oracle,oracle_without_generation,full_oracle,recall_at_1,complete,0.016666666666666666,0.0,0.08333333333333333,0.95,0.016666666666666666,0.4337,10000,88178,3,15,60
constraint_decomposition,all_nodes,oracle_without_generation_minus_full_oracle,oracle_without_generation,full_oracle,recall_at_5,complete,-0.15,-0.36666666666666664,0.06666666666666667,0.95,0.08333333333333333,0.0732,10000,88178,3,15,60
constraint_decomposition,all_nodes,oracle_without_generation_minus_full_oracle,oracle_without_generation,full_oracle,match_acc,complete,-0.03333333333333333,-0.3,0.26666666666666666,0.95,0.13333333333333333,0.3687,10000,88178,3,15,60
constraint_decomposition,all_nodes,oracle_without_generation_minus_full_oracle,oracle_without_generation,full_oracle,exact,complete,0.016666666666666666,0.0,0.08333333333333333,0.95,0.016666666666666666,0.4337,10000,88178,3,15,60
constraint_decomposition,all_nodes,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,gold_cosine,complete,0.02701477426374322,0.011103551364203582,0.04360551305212638,0.95,0.7166666666666667,0.9996,10000,88178,3,15,60
constraint_decomposition,all_nodes,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,centered_cosine,complete,-0.0005329792227006096,-0.009263501387129697,0.009549801636445978,0.95,0.45,0.4406,10000,88178,3,15,60
constraint_decomposition,all_nodes,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,prediction_margin,complete,0.010535441476664536,0.005268822063463756,0.017090486817366454,0.95,0.7666666666666667,1.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,mrr,complete,-0.002046418994948407,-0.00992183813599255,0.004792136172650878,0.95,0.1,0.2972,10000,88178,3,15,60
constraint_decomposition,all_nodes,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,recall_at_1,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,recall_at_5,complete,-0.03333333333333333,-0.15,0.08333333333333333,0.95,0.03333333333333333,0.2276,10000,88178,3,15,60
constraint_decomposition,all_nodes,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,match_acc,complete,0.08333333333333333,0.0,0.25,0.95,0.08333333333333333,0.8556,10000,88178,3,15,60
constraint_decomposition,all_nodes,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,exact,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,gold_cosine,complete,-0.425190145626635,-0.5146068925633067,-0.2999023308468237,0.95,0.11666666666666667,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,centered_cosine,complete,-0.0006787333152449803,-0.03232244292254165,0.030768910595306044,0.95,0.5333333333333333,0.4902,10000,88178,3,15,60
constraint_decomposition,all_nodes,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,prediction_margin,complete,-0.015221502454692904,-0.030024907184721755,-0.001674220730060355,0.95,0.36666666666666664,0.0135,10000,88178,3,15,60
constraint_decomposition,all_nodes,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,mrr,complete,0.0008880471380471377,-0.026614835956312335,0.03185254654759296,0.95,0.3,0.5051,10000,88178,3,15,60
constraint_decomposition,all_nodes,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,recall_at_1,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,recall_at_5,complete,-0.1,-0.2833333333333333,0.06666666666666667,0.95,0.06666666666666667,0.0849,10000,88178,3,15,60
constraint_decomposition,all_nodes,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,match_acc,complete,0.0,-0.2,0.23333333333333334,0.95,0.11666666666666667,0.4445,10000,88178,3,15,60
constraint_decomposition,all_nodes,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,exact,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,gold_cosine,complete,-0.3332481269289477,-0.557477970202516,-0.153421103961996,0.95,0.18333333333333332,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,centered_cosine,complete,-0.02714005468332936,-0.06928167884367814,0.010348060282047034,0.95,0.43333333333333335,0.0885,10000,88178,3,15,60
constraint_decomposition,all_nodes,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,prediction_margin,complete,-0.028774545121406387,-0.05473726836442479,-0.004659080424176141,0.95,0.31666666666666665,0.0092,10000,88178,3,15,60
constraint_decomposition,all_nodes,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,mrr,complete,0.00802652685005626,-0.02749152988215486,0.03602789209450391,0.95,0.36666666666666664,0.7227,10000,88178,3,15,60
constraint_decomposition,all_nodes,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,recall_at_1,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,recall_at_5,complete,0.05,-0.13333333333333333,0.21666666666666667,0.95,0.15,0.6902,10000,88178,3,15,60
constraint_decomposition,all_nodes,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,match_acc,complete,0.06666666666666667,-0.16666666666666666,0.35,0.95,0.15,0.6478,10000,88178,3,15,60
constraint_decomposition,all_nodes,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,exact,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,gold_cosine,complete,-0.6002008369141715,-0.8435149497140064,-0.3805497348632515,0.95,0.18333333333333332,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,centered_cosine,complete,-0.052550146069191755,-0.09788463610258138,-0.00993328501754772,0.95,0.2833333333333333,0.006,10000,88178,3,15,60
constraint_decomposition,all_nodes,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,prediction_margin,complete,-0.030197315324477572,-0.06712383345864524,0.0018309065906391634,0.95,0.36666666666666664,0.0341,10000,88178,3,15,60
constraint_decomposition,all_nodes,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,mrr,complete,-0.004761371168104916,-0.03899914951641924,0.029332326727208674,0.95,0.3333333333333333,0.3784,10000,88178,3,15,60
constraint_decomposition,all_nodes,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,recall_at_1,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,recall_at_5,complete,-0.05,-0.25,0.13333333333333333,0.95,0.13333333333333333,0.2806,10000,88178,3,15,60
constraint_decomposition,all_nodes,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,match_acc,complete,-0.08333333333333333,-0.36666666666666664,0.2,0.95,0.1,0.261,10000,88178,3,15,60
constraint_decomposition,all_nodes,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,exact,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_full_oracle,same_module_graph,full_oracle,gold_cosine,complete,-0.07614819841488477,-0.22765186967270395,0.06576557314257157,0.95,0.36666666666666664,0.1432,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_full_oracle,same_module_graph,full_oracle,centered_cosine,complete,-0.07410532446124558,-0.1262007309010236,-0.02043799830487875,0.95,0.2833333333333333,0.0017,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_full_oracle,same_module_graph,full_oracle,prediction_margin,complete,-0.025119354952737028,-0.04895086812509797,0.0038611341131220933,0.95,0.4166666666666667,0.0415,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_full_oracle,same_module_graph,full_oracle,mrr,complete,-0.03675440128613506,-0.09716627701002702,0.014096174687312443,0.95,0.26666666666666666,0.0935,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_full_oracle,same_module_graph,full_oracle,recall_at_1,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_full_oracle,same_module_graph,full_oracle,recall_at_5,complete,-0.15,-0.38333333333333336,0.03333333333333333,0.95,0.05,0.0505,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_full_oracle,same_module_graph,full_oracle,match_acc,complete,-0.16666666666666666,-0.4,0.06666666666666667,0.95,0.1,0.0663,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_full_oracle,same_module_graph,full_oracle,exact,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_shuffled_full,same_module_graph,shuffled_full,gold_cosine,complete,-0.07543152323759036,-0.20691169738345755,0.03183900189910582,0.95,0.6166666666666667,0.0962,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_shuffled_full,same_module_graph,shuffled_full,centered_cosine,complete,0.03195016087531539,0.007237773472007141,0.06065357439487838,0.95,0.6666666666666666,0.9939,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_shuffled_full,same_module_graph,shuffled_full,prediction_margin,complete,-0.005909137656053049,-0.027383868548092858,0.013135514123624717,0.95,0.5166666666666667,0.2869,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_shuffled_full,same_module_graph,shuffled_full,mrr,complete,0.031883185470646766,-0.0008707427802532201,0.06835447675935533,0.95,0.6,0.9706,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_shuffled_full,same_module_graph,shuffled_full,recall_at_1,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_shuffled_full,same_module_graph,shuffled_full,recall_at_5,complete,0.13083333333333336,-0.010020833333333156,0.27916666666666673,0.95,0.4,0.9663,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_shuffled_full,same_module_graph,shuffled_full,match_acc,complete,0.14083333333333334,-0.07668749999999984,0.3775,0.95,0.5166666666666667,0.8838,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_shuffled_full,same_module_graph,shuffled_full,exact,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_uniform,same_module_graph,uniform,gold_cosine,complete,-0.24597469876441752,-0.38367437925929343,-0.13669716426755502,0.95,0.05,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_uniform,same_module_graph,uniform,centered_cosine,complete,0.44903704016146817,0.4115239610345242,0.4904148632270673,0.95,1.0,1.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_uniform,same_module_graph,uniform,prediction_margin,complete,-0.11288966437769193,-0.1364137053658887,-0.09244870076674946,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_uniform,same_module_graph,uniform,mrr,complete,0.09172833580534819,0.05013274365741472,0.1387255548799183,0.95,0.85,1.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_uniform,same_module_graph,uniform,recall_at_1,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_uniform,same_module_graph,uniform,recall_at_5,complete,0.3333333333333333,0.15,0.5333333333333333,0.95,0.36666666666666664,1.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_uniform,same_module_graph,uniform,match_acc,complete,0.25,-0.016666666666666666,0.5,0.95,0.38333333333333336,0.9644,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_uniform,same_module_graph,uniform,exact,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_raw_correlation,same_module_graph,raw_correlation,gold_cosine,complete,-0.24654478591983517,-0.3837654473579396,-0.13771719253002979,0.95,0.05,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_raw_correlation,same_module_graph,raw_correlation,centered_cosine,complete,0.10277528755844892,0.05967688548777688,0.14280145824852242,0.95,0.8166666666666667,1.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_raw_correlation,same_module_graph,raw_correlation,prediction_margin,complete,-0.10704116358093405,-0.13210280220366186,-0.08596846250421798,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_raw_correlation,same_module_graph,raw_correlation,mrr,complete,0.06737476511276821,0.030565893292866988,0.10638592389579232,0.95,0.6666666666666666,0.9999,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_raw_correlation,same_module_graph,raw_correlation,recall_at_1,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_raw_correlation,same_module_graph,raw_correlation,recall_at_5,complete,0.25,0.1,0.4166666666666667,0.95,0.2833333333333333,0.9993,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_raw_correlation,same_module_graph,raw_correlation,match_acc,complete,-0.2,-0.5,0.06666666666666667,0.95,0.11666666666666667,0.0748,10000,88178,3,15,60
constraint_decomposition,all_nodes,same_module_minus_raw_correlation,same_module_graph,raw_correlation,exact,complete,0.0,0.0,0.0,0.95,0.0,0.0,10000,88178,3,15,60
